Time,Degree,Velocity,Force,Electromagnet_Clutch_1,Electromagnet_Clutch_2,Electromagnet_Clutch_3,Electromagnet_Clutch_4
16800.24,-66.06,11.63,-0.10,0,1,0,0
16808.98,-65.88,11.32,-0.10,0,1,0,0
16817.76,-65.88,11.32,-0.10,0,1,0,0
16826.42,-65.70,10.87,-0.10,0,1,0,0
16835.04,-65.70,10.87,-0.10,0,1,0,0
16843.68,-65.52,10.58,-0.10,0,1,0,0
16852.31,-65.52,10.58,-0.10,0,1,0,0
16860.96,-65.34,10.23,-0.10,0,1,0,0
16869.60,-65.34,10.23,-0.10,0,1,0,0
16878.23,-65.34,10.23,-0.10,0,1,0,0
16886.86,-65.16,9.38,-0.10,0,1,0,0
16895.49,-65.16,9.38,-0.10,0,1,0,0
16904.12,-64.98,8.12,-0.10,0,1,0,0
16912.77,-64.98,8.12,-0.10,0,1,0,0
16921.41,-64.98,8.12,-0.10,0,1,0,0
16930.06,-64.80,6.52,-0.10,0,1,0,0
16938.68,-64.80,6.52,-0.10,0,1,0,0
16947.30,-64.80,6.52,-0.10,0,1,0,0
16955.92,-64.80,6.52,-0.10,0,1,0,0
16964.55,-64.62,6.38,-0.10,0,1,0,0
16973.17,-64.62,6.38,-0.10,0,1,0,0
16981.79,-64.62,6.38,-0.10,0,1,0,0
16990.46,-64.44,6.68,-0.10,0,1,0,0
16999.08,-64.44,6.68,-0.10,0,1,0,0
17007.69,-64.44,6.68,-0.10,0,1,0,0
17016.35,-64.26,6.91,-0.10,0,1,0,0
17024.97,-64.26,6.91,-0.10,0,1,0,0
17033.59,-64.26,6.91,-0.10,0,1,0,0
17042.22,-64.08,6.85,-0.10,0,1,0,0
17050.84,-64.08,6.85,-0.10,0,1,0,0
17059.45,-64.08,6.85,-0.10,0,1,0,0
17068.08,-63.90,7.25,-0.10,0,1,0,0
17076.70,-63.90,7.25,-0.10,0,1,0,0
17085.34,-63.72,8.71,-0.10,0,1,0,0
17093.95,-63.72,8.71,-0.10,0,1,0,0
17102.60,-63.54,10.54,-0.10,0,1,0,0
17111.22,-63.54,10.54,-0.10,0,1,0,0
17119.85,-63.36,12.13,-0.10,0,1,0,0
17128.49,-63.18,12.81,-0.10,0,1,0,0
17137.11,-63.18,12.81,-0.10,0,1,0,0
17145.87,-63.00,12.99,-0.10,0,1,0,0
17154.49,-63.00,12.99,-0.10,0,1,0,0
17163.21,-62.82,12.73,-0.10,0,1,0,0
17171.85,-62.64,12.60,-0.10,0,1,0,0
17180.50,-62.64,12.60,-0.10,0,1,0,0
17189.12,-62.46,12.79,-0.10,0,1,0,0
17197.74,-62.46,12.79,-0.10,0,1,0,0
17206.38,-62.28,13.05,-0.10,0,1,0,0
17215.05,-62.10,12.78,-0.10,0,1,0,0
17223.67,-62.10,12.78,-0.10,0,1,0,0
17232.31,-61.92,12.02,-0.10,0,1,0,0
17240.94,-61.92,12.02,-0.10,0,1,0,0
17249.57,-61.74,10.87,-0.10,0,1,0,0
17258.19,-61.74,10.87,-0.10,0,1,0,0
17266.82,-61.56,9.91,-0.10,0,1,0,0
17275.47,-61.56,9.91,-0.10,0,1,0,0
17284.11,-61.38,9.14,-0.10,0,1,0,0
17292.74,-61.38,9.14,-0.10,0,1,0,0
17301.37,-61.20,9.53,-0.10,0,1,0,0
17310.01,-61.20,9.53,-0.10,0,1,0,0
17318.65,-61.02,10.30,-0.10,0,1,0,0
17327.27,-61.02,10.30,-0.10,0,1,0,0
17335.91,-60.84,10.33,-0.10,0,1,0,0
17344.53,-60.84,10.33,-0.10,0,1,0,0
17353.20,-60.66,10.18,-0.10,0,1,0,0
17361.58,-60.66,10.18,-0.10,0,1,0,0
17370.02,-60.66,10.18,-0.10,0,1,0,0
17382.36,-60.48,9.99,-0.10,0,1,0,0
17390.78,-60.30,10.12,-0.10,0,1,0,0
17399.17,-60.30,10.12,-0.10,0,1,0,0
17407.57,-60.12,10.42,-0.10,0,1,0,0
17415.99,-60.12,10.42,-0.10,0,1,0,0
17424.31,-59.94,10.49,-0.10,0,1,0,0
17432.62,-59.94,10.49,-0.10,0,1,0,0
17440.93,-59.76,10.50,-0.10,0,1,0,0
17449.23,-59.76,10.50,-0.10,0,1,0,0
17457.54,-59.76,10.50,-0.10,0,1,0,0
17465.85,-59.58,10.37,-0.10,0,1,0,0
17474.16,-59.58,10.37,-0.10,0,1,0,0
17482.46,-59.40,9.50,-0.10,0,1,0,0
17490.81,-59.40,9.50,-0.10,0,1,0,0
17499.13,-59.40,9.50,-0.10,0,1,0,0
17507.49,-59.22,7.60,-0.10,0,1,0,0
17515.90,-59.22,7.60,-0.10,0,1,0,0
17524.29,-59.22,7.60,-0.10,0,1,0,0
17532.67,-59.22,7.60,-0.10,0,1,0,0
17541.09,-59.04,5.44,-0.10,0,1,0,0
17549.47,-59.04,5.44,-0.10,0,1,0,0
17557.86,-59.04,5.44,-0.10,0,1,0,0
17566.24,-59.04,5.44,-0.10,0,1,0,0
17574.62,-59.04,5.44,-0.10,0,1,0,0
17583.01,-58.86,4.21,-0.10,0,1,0,0
17591.39,-58.86,4.21,-0.10,0,1,0,0
17599.77,-58.86,4.21,-0.10,0,1,0,0
17608.15,-58.86,4.21,-0.10,0,1,0,0
17616.54,-58.68,4.60,-0.10,0,1,0,0
17624.92,-58.68,4.60,-0.10,0,1,0,0
17633.30,-58.68,4.60,-0.10,0,1,0,0
17641.68,-58.68,4.60,-0.10,0,1,0,0
17650.06,-58.68,4.60,-0.10,0,1,0,0
17658.44,-58.68,4.60,-0.10,0,1,0,0
17666.82,-58.68,4.60,-0.10,0,1,0,0
17675.20,-58.50,3.17,-0.10,0,1,0,0
17683.58,-58.50,3.17,-0.10,0,1,0,0
17691.96,-58.50,3.17,-0.10,0,1,0,0
17700.34,-58.50,3.17,-0.10,0,1,0,0
17708.72,-58.50,3.17,-0.10,0,1,0,0
17717.13,-58.50,3.17,-0.10,0,1,0,0
17725.51,-58.50,3.17,-0.10,0,1,0,0
17733.89,-58.50,3.17,-0.10,0,1,0,0
17742.27,-58.50,3.17,-0.10,0,1,0,0
17750.65,-58.50,3.17,-0.10,0,1,0,0
17759.03,-58.32,2.22,-0.10,0,1,0,0
17767.41,-58.32,2.22,-0.10,0,1,0,0
17775.79,-58.32,2.22,-0.10,0,1,0,0
17784.18,-58.32,2.22,-0.10,0,1,0,0
17792.56,-58.32,2.22,-0.10,0,1,0,0
17801.04,-58.32,2.22,-0.10,0,1,0,0
17809.43,-58.32,2.22,-0.10,0,1,0,0
17817.83,-58.32,2.22,-0.10,0,1,0,0
17826.21,-58.32,2.22,-0.10,0,1,0,0
17834.59,-58.32,2.22,-0.10,0,1,0,0
17842.97,-58.32,2.22,-0.10,0,1,0,0
17851.36,-58.32,2.22,-0.10,0,1,0,0
17859.74,-58.32,2.22,-0.10,0,1,0,0
17868.12,-58.32,2.22,-0.10,0,1,0,0
17876.50,-58.32,2.22,-0.10,0,1,0,0
17884.88,-58.32,2.22,-0.10,0,1,0,0
17893.26,-58.32,2.22,-0.10,0,1,0,0
17901.64,-58.32,2.22,-0.10,0,1,0,0
17910.02,-58.32,2.22,-0.10,0,1,0,0
17918.42,-58.32,2.22,-0.10,0,1,0,0
17926.81,-58.32,2.22,-0.10,0,1,0,0
17935.23,-58.32,2.22,-0.10,0,1,0,0
17943.62,-58.32,2.22,-0.10,0,1,0,0
17952.01,-58.14,0.93,-0.10,0,1,0,0
17960.39,-58.14,0.93,-0.10,0,1,0,0
17968.78,-58.14,0.93,-0.10,0,1,0,0
17977.16,-58.14,0.93,-0.10,0,1,0,0
17985.54,-58.14,0.93,-0.10,0,1,0,0
17993.92,-58.14,0.93,-0.10,0,1,0,0
18002.31,-58.14,0.93,-0.10,0,1,0,0
18010.69,-58.14,0.93,-0.10,0,1,0,0
18019.10,-58.14,0.93,-0.10,0,1,0,0
18027.48,-58.14,0.93,-0.10,0,1,0,0
18035.87,-58.14,0.93,-0.10,0,1,0,0
18044.25,-58.14,0.93,-0.10,0,1,0,0
18052.63,-58.14,0.93,-0.10,0,1,0,0
18061.01,-58.14,0.93,-0.10,0,1,0,0
18069.39,-58.14,0.93,-0.10,0,1,0,0
18077.77,-58.14,0.93,-0.10,0,1,0,0
18086.15,-58.14,0.93,-0.10,0,1,0,0
18094.53,-58.14,0.93,-0.10,0,1,0,0
18102.92,-58.14,0.93,-0.10,0,1,0,0
18111.29,-58.14,0.93,-0.10,0,1,0,0
18119.70,-58.14,0.93,-0.10,0,1,0,0
18128.08,-58.14,0.93,-0.10,0,1,0,0
18136.44,-58.14,0.93,-0.10,0,1,0,0
18144.82,-58.14,0.93,-0.10,0,1,0,0
18153.21,-58.14,0.93,-0.10,0,1,0,0
18161.59,-58.14,0.93,-0.10,0,1,0,0
18169.97,-58.14,0.93,-0.10,0,1,0,0
18178.35,-58.14,0.93,-0.10,0,1,0,0
18186.73,-57.96,0.78,-0.10,0,1,0,0
18195.11,-57.96,0.78,-0.10,0,1,0,0
18203.49,-57.96,0.78,-0.10,0,1,0,0
18211.88,-57.96,0.78,-0.10,0,1,0,0
18220.31,-57.96,0.78,-0.10,0,1,0,0
18228.69,-57.78,4.07,-0.10,0,1,0,0
18237.08,-57.78,4.07,-0.10,0,1,0,0
18245.46,-57.78,4.07,-0.10,0,1,0,0
18253.84,-57.78,4.07,-0.10,0,1,0,0
18262.22,-57.60,5.50,-0.10,0,1,0,0
18270.60,-57.60,5.50,-0.10,0,1,0,0
18278.98,-57.60,5.50,-0.10,0,1,0,0
18287.36,-57.60,5.50,-0.10,0,1,0,0
18295.74,-57.60,5.50,-0.10,0,1,0,0
18304.13,-57.42,4.26,-0.10,0,1,0,0
18312.51,-57.42,4.26,-0.10,0,1,0,0
18320.91,-57.42,4.26,-0.10,0,1,0,0
18329.29,-57.42,4.26,-0.10,0,1,0,0
18337.67,-57.24,5.30,-0.10,0,1,0,0
18346.04,-57.24,5.30,-0.10,0,1,0,0
18354.42,-57.24,5.30,-0.10,0,1,0,0
18362.81,-57.06,5.84,-0.10,0,1,0,0
18371.19,-57.06,5.84,-0.10,0,1,0,0
18379.57,-57.06,5.84,-0.10,0,1,0,0
18387.95,-57.06,5.84,-0.10,0,1,0,0
18396.33,-56.88,6.55,-0.10,0,1,0,0
18404.71,-56.88,6.55,-0.10,0,1,0,0
18413.15,-56.88,6.55,-0.10,0,1,0,0
18421.62,-56.70,7.85,-0.10,0,1,0,0
18430.06,-56.70,7.85,-0.10,0,1,0,0
18438.53,-56.52,9.22,-0.10,0,1,0,0
18447.06,-56.52,9.22,-0.10,0,1,0,0
18455.49,-56.34,9.97,-0.10,0,1,0,0
18463.87,-56.34,9.97,-0.10,0,1,0,0
18472.24,-56.16,10.30,-0.10,0,1,0,0
18480.63,-56.16,10.30,-0.10,0,1,0,0
18489.01,-55.98,10.58,-0.10,0,1,0,0
18497.40,-55.98,10.58,-0.10,0,1,0,0
18505.76,-55.80,10.88,-0.10,0,1,0,0
18514.14,-55.80,10.88,-0.10,0,1,0,0
18522.60,-55.62,11.40,-0.10,0,1,0,0
18530.95,-55.62,11.40,-0.10,0,1,0,0
18539.30,-55.44,12.01,-0.10,0,1,0,0
18547.65,-55.26,12.05,-0.10,0,1,0,0
18555.99,-55.26,12.05,-0.10,0,1,0,0
18564.32,-55.08,11.54,-0.10,0,1,0,0
18572.65,-55.08,11.54,-0.10,0,1,0,0
18581.00,-54.90,10.84,-0.10,0,1,0,0
18589.35,-54.90,10.84,-0.10,0,1,0,0
18597.70,-54.72,10.24,-0.10,0,1,0,0
18606.03,-54.72,10.24,-0.10,0,1,0,0
18614.37,-54.72,10.24,-0.10,0,1,0,0
18622.78,-54.54,9.58,-0.10,0,1,0,0
18631.16,-54.54,9.58,-0.10,0,1,0,0
18639.54,-54.36,9.34,-0.10,0,1,0,0
18647.93,-54.36,9.34,-0.10,0,1,0,0
18656.29,-54.18,9.16,-0.10,0,1,0,0
18664.66,-54.18,9.16,-0.10,0,1,0,0
18673.05,-54.18,9.16,-0.10,0,1,0,0
18681.50,-54.00,8.21,-0.10,0,1,0,0
18689.88,-54.00,8.21,-0.10,0,1,0,0
18698.26,-54.00,8.21,-0.10,0,1,0,0
18706.63,-53.82,7.46,-0.10,0,1,0,0
18715.00,-53.82,7.46,-0.10,0,1,0,0
18723.39,-53.82,7.46,-0.10,0,1,0,0
18731.77,-53.64,7.75,-0.10,0,1,0,0
18740.15,-53.64,7.75,-0.10,0,1,0,0
18748.55,-53.46,8.80,-0.10,0,1,0,0
18756.92,-53.46,8.80,-0.10,0,1,0,0
18765.30,-53.28,9.75,-0.10,0,1,0,0
18773.67,-53.28,9.75,-0.10,0,1,0,0
18782.15,-53.10,10.17,-0.10,0,1,0,0
18790.54,-53.10,10.17,-0.10,0,1,0,0
18798.93,-52.92,10.42,-0.10,0,1,0,0
18807.29,-52.92,10.42,-0.10,0,1,0,0
18815.66,-52.74,10.77,-0.10,0,1,0,0
18824.05,-52.74,10.77,-0.10,0,1,0,0
18832.42,-52.56,10.84,-0.10,0,1,0,0
18840.80,-52.56,10.84,-0.10,0,1,0,0
18849.19,-52.38,10.89,-0.10,0,1,0,0
18857.57,-52.38,10.89,-0.10,0,1,0,0
18865.95,-52.20,10.94,-0.10,0,1,0,0
18874.32,-52.20,10.94,-0.10,0,1,0,0
18882.70,-52.02,11.41,-0.10,0,1,0,0
18891.07,-52.02,11.41,-0.10,0,1,0,0
18899.44,-51.84,11.42,-0.10,0,1,0,0
18907.80,-51.84,11.42,-0.10,0,1,0,0
18916.18,-51.66,11.33,-0.10,0,1,0,0
18924.57,-51.66,11.33,-0.10,0,1,0,0
18932.95,-51.48,11.39,-0.10,0,1,0,0
18941.32,-51.48,11.39,-0.10,0,1,0,0
18949.70,-51.30,11.45,-0.10,0,1,0,0
18958.07,-51.30,11.45,-0.10,0,1,0,0
18966.43,-51.12,11.68,-0.10,0,1,0,0
18974.80,-50.94,11.74,-0.10,0,1,0,0
18983.17,-50.94,11.74,-0.10,0,1,0,0
18991.56,-50.76,11.44,-0.10,0,1,0,0
18999.94,-50.76,11.44,-0.10,0,1,0,0
19008.31,-50.58,11.04,-0.10,0,1,0,0
19016.69,-50.58,11.04,-0.10,0,1,0,0
19025.08,-50.40,10.51,-0.10,0,1,0,0
19033.45,-50.40,10.51,-0.10,0,1,0,0
19041.82,-50.22,10.39,-0.10,0,1,0,0
19050.20,-50.22,10.39,-0.10,0,1,0,0
19058.58,-50.04,10.52,-0.10,0,1,0,0
19066.96,-50.04,10.52,-0.10,0,1,0,0
19075.33,-49.86,10.44,-0.10,0,1,0,0
19083.80,-49.86,10.44,-0.10,0,1,0,0
19092.18,-49.86,10.44,-0.10,0,1,0,0
19100.56,-49.68,10.47,-0.10,0,1,0,0
19108.94,-49.68,10.47,-0.10,0,1,0,0
19117.33,-49.50,9.89,-0.10,0,1,0,0
19125.72,-49.50,9.89,-0.10,0,1,0,0
19134.08,-49.32,8.87,-0.10,0,1,0,0
19142.46,-49.32,8.87,-0.10,0,1,0,0
19150.83,-49.32,8.87,-0.10,0,1,0,0
19159.21,-49.14,7.80,-0.10,0,1,0,0
19167.59,-49.14,7.80,-0.10,0,1,0,0
19175.96,-49.14,7.80,-0.10,0,1,0,0
19184.34,-48.96,7.88,-0.10,0,1,0,0
19192.71,-48.96,7.88,-0.10,0,1,0,0
19201.09,-48.78,7.73,-0.10,0,1,0,0
19209.47,-48.78,7.73,-0.10,0,1,0,0
19217.85,-48.78,7.73,-0.10,0,1,0,0
19226.24,-48.60,7.50,-0.10,0,1,0,0
19234.61,-48.60,7.50,-0.10,0,1,0,0
19242.98,-48.60,7.50,-0.10,0,1,0,0
19251.35,-48.42,7.41,-0.10,0,1,0,0
19259.73,-48.42,7.41,-0.10,0,1,0,0
19268.11,-48.42,7.41,-0.10,0,1,0,0
19276.48,-48.24,7.89,-0.10,0,1,0,0
19284.85,-48.24,7.89,-0.10,0,1,0,0
19293.22,-48.06,8.73,-0.10,0,1,0,0
19301.59,-48.06,8.73,-0.10,0,1,0,0
19310.12,-47.88,9.99,-0.10,0,1,0,0
19319.18,-47.88,9.99,-0.10,0,1,0,0
19327.58,-47.70,10.22,-0.10,0,1,0,0
19335.97,-47.70,10.22,-0.10,0,1,0,0
19344.34,-47.70,10.22,-0.10,0,1,0,0
19353.07,-47.52,10.55,-0.10,0,1,0,0
19361.79,-47.34,10.74,-0.10,0,1,0,0
19370.54,-47.34,10.74,-0.10,0,1,0,0
19379.26,-47.16,10.25,-0.10,0,1,0,0
19387.96,-47.16,10.25,-0.10,0,1,0,0
19396.65,-47.16,10.25,-0.10,0,1,0,0
19405.35,-46.98,9.73,-0.10,0,1,0,0
19414.04,-46.98,9.73,-0.10,0,1,0,0
19422.76,-46.80,8.66,-0.10,0,1,0,0
19431.47,-46.80,8.66,-0.10,0,1,0,0
19440.17,-46.80,8.66,-0.10,0,1,0,0
19448.86,-46.62,7.49,-0.10,0,1,0,0
19457.73,-46.62,7.49,-0.10,0,1,0,0
19466.66,-46.62,7.49,-0.10,0,1,0,0
19476.17,-46.44,6.12,-0.10,0,1,0,0
19485.06,-46.44,6.12,-0.10,0,1,0,0
19493.69,-46.44,6.12,-0.10,0,1,0,0
19502.10,-46.44,6.12,-0.10,0,1,0,0
19510.45,-46.44,6.12,-0.10,0,1,0,0
19518.79,-46.26,3.97,-0.10,0,1,0,0
19527.13,-46.26,3.97,-0.10,0,1,0,0
19535.42,-46.26,3.97,-0.10,0,1,0,0
19543.71,-46.26,3.97,-0.10,0,1,0,0
19552.00,-46.26,3.97,-0.10,0,1,0,0
19560.32,-46.08,4.26,-0.10,0,1,0,0
19568.63,-46.08,4.26,-0.10,0,1,0,0
19576.93,-46.08,4.26,-0.10,0,1,0,0
19585.24,-46.08,4.26,-0.10,0,1,0,0
19593.56,-46.08,4.26,-0.10,0,1,0,0
19601.86,-45.90,4.24,-0.10,0,1,0,0
19610.15,-45.90,4.24,-0.10,0,1,0,0
19618.45,-45.90,4.24,-0.10,0,1,0,0
19626.77,-45.90,4.24,-0.10,0,1,0,0
19635.21,-45.90,4.24,-0.10,0,1,0,0
19643.60,-45.90,4.24,-0.10,0,1,0,0
19652.01,-45.72,3.75,-0.10,0,1,0,0
19660.42,-45.72,3.75,-0.10,0,1,0,0
19668.82,-45.72,3.75,-0.10,0,1,0,0
19677.22,-45.72,3.75,-0.10,0,1,0,0
19685.62,-45.72,3.75,-0.10,0,1,0,0
19694.02,-45.72,3.75,-0.10,0,1,0,0
19702.42,-45.72,3.75,-0.10,0,1,0,0
19710.84,-45.54,3.24,-0.10,0,1,0,0
19719.24,-45.54,3.24,-0.10,0,1,0,0
19727.63,-45.54,3.24,-0.10,0,1,0,0
19736.09,-45.54,3.24,-0.10,0,1,0,0
19744.45,-45.54,3.24,-0.10,0,1,0,0
19752.92,-45.54,3.24,-0.10,0,1,0,0
19761.27,-45.54,3.24,-0.10,0,1,0,0
19769.62,-45.36,3.04,-0.10,0,1,0,0
19777.97,-45.36,3.04,-0.10,0,1,0,0
19786.32,-45.36,3.04,-0.10,0,1,0,0
19794.67,-45.36,3.04,-0.10,0,1,0,0
19803.02,-45.36,3.04,-0.10,0,1,0,0
19811.42,-45.36,3.04,-0.10,0,1,0,0
19819.81,-45.36,3.04,-0.10,0,1,0,0
19828.19,-45.36,3.04,-0.10,0,1,0,0
19836.60,-45.36,3.04,-0.10,0,1,0,0
19844.99,-45.36,3.04,-0.10,0,1,0,0
19853.37,-45.36,3.04,-0.10,0,1,0,0
19861.76,-45.36,3.04,-0.10,0,1,0,0
19870.14,-45.36,3.04,-0.10,0,1,0,0
19878.75,-45.36,3.04,-0.10,0,1,0,0
19887.37,-45.36,3.04,-0.10,0,1,0,0
19895.97,-45.36,3.04,-0.10,0,1,0,0
19904.57,-45.36,3.04,-0.10,0,1,0,0
19913.20,-45.36,3.04,-0.10,0,1,0,0
19921.80,-45.36,3.04,-0.10,0,1,0,0
19930.45,-45.18,1.09,-0.10,0,1,0,0
19939.07,-45.18,1.09,-0.10,0,1,0,0
19947.66,-45.18,1.09,-0.10,0,1,0,0
19956.26,-45.18,1.09,-0.10,0,1,0,0
19964.85,-45.18,1.09,-0.10,0,1,0,0
19973.45,-45.18,1.09,-0.10,0,1,0,0
19982.04,-45.18,1.09,-0.10,0,1,0,0
19990.65,-45.00,3.04,-0.10,0,1,0,0
19999.25,-45.00,3.04,-0.10,0,1,0,0
20007.84,-45.00,3.04,-0.10,0,1,0,0
20016.44,-45.00,3.04,-0.10,0,1,0,0
20025.03,-45.00,3.04,-0.10,0,1,0,0
20033.62,-45.00,3.04,-0.10,0,1,0,0
20042.24,-45.00,3.04,-0.10,0,1,0,0
20050.87,-44.82,2.90,-0.10,0,1,0,0
20059.46,-44.82,2.90,-0.10,0,1,0,0
20068.05,-44.82,2.90,-0.10,0,1,0,0
20076.65,-44.82,2.90,-0.10,0,1,0,0
20085.22,-44.82,2.90,-0.10,0,1,0,0
20093.90,-44.82,2.90,-0.10,0,1,0,0
20102.49,-44.82,2.90,-0.10,0,1,0,0
20111.13,-44.64,2.95,-0.10,0,1,0,0
20119.74,-44.64,2.95,-0.10,0,1,0,0
20128.36,-44.64,2.95,-0.10,0,1,0,0
20136.97,-44.64,2.95,-0.10,0,1,0,0
20145.60,-44.64,2.95,-0.10,0,1,0,0
20154.19,-44.64,2.95,-0.10,0,1,0,0
20162.85,-44.46,3.67,-0.10,0,1,0,0
20171.44,-44.46,3.67,-0.10,0,1,0,0
20180.03,-44.46,3.67,-0.10,0,1,0,0
20188.62,-44.46,3.67,-0.10,0,1,0,0
20197.23,-44.28,5.15,-0.10,0,1,0,0
20205.83,-44.28,5.15,-0.10,0,1,0,0
20214.42,-44.28,5.15,-0.10,0,1,0,0
20223.02,-44.28,5.15,-0.10,0,1,0,0
20231.63,-44.10,5.36,-0.10,0,1,0,0
20240.23,-44.10,5.36,-0.10,0,1,0,0
20248.85,-44.10,5.36,-0.10,0,1,0,0
20257.46,-43.92,6.81,-0.10,0,1,0,0
20266.06,-43.92,6.81,-0.10,0,1,0,0
20274.69,-43.74,9.22,-0.10,0,1,0,0
20283.31,-43.74,9.22,-0.10,0,1,0,0
20291.71,-43.56,11.08,-0.10,0,1,0,0
20300.05,-43.56,11.08,-0.10,0,1,0,0
20308.39,-43.38,11.91,-0.10,0,1,0,0
20316.72,-43.38,11.91,-0.10,0,1,0,0
20325.06,-43.20,12.57,-0.10,0,1,0,0
20333.39,-43.20,12.57,-0.10,0,1,0,0
20341.73,-43.02,13.48,-0.10,0,1,0,0
20350.09,-42.84,14.66,-0.10,0,1,0,0
20358.46,-42.66,15.57,-0.10,0,1,0,0
20366.83,-42.66,15.57,-0.10,0,1,0,0
20375.21,-42.48,16.42,-0.10,0,1,0,0
20383.58,-42.30,16.57,-0.10,0,1,0,0
20391.96,-42.12,16.84,-0.10,0,1,0,0
20400.33,-42.12,16.84,-0.10,0,1,0,0
20408.69,-41.94,16.84,-0.10,0,1,0,0
20417.06,-41.76,17.02,-0.10,0,1,0,0
20425.43,-41.58,17.03,-0.10,0,1,0,0
20433.79,-41.40,16.97,-0.10,0,1,0,0
20442.17,-41.40,16.97,-0.10,0,1,0,0
20450.53,-41.22,16.77,-0.10,0,1,0,0
20458.87,-41.04,16.15,-0.10,0,1,0,0
20467.21,-40.86,15.64,-0.10,0,1,0,0
20475.54,-40.86,15.64,-0.10,0,1,0,0
20483.87,-40.68,15.19,-0.10,0,1,0,0
20492.20,-40.50,14.72,-0.10,0,1,0,0
20500.70,-40.50,14.72,-0.10,0,1,0,0
20509.13,-40.32,14.18,-0.10,0,1,0,0
20517.55,-40.14,13.88,-0.10,0,1,0,0
20525.97,-40.14,13.88,-0.10,0,1,0,0
20534.39,-39.96,13.57,-0.10,0,1,0,0
20542.80,-39.78,13.46,-0.10,0,1,0,0
20551.13,-39.78,13.46,-0.10,0,1,0,0
20559.43,-39.60,13.11,-0.10,0,1,0,0
20567.74,-39.60,13.11,-0.10,0,1,0,0
20576.03,-39.42,13.29,-0.10,0,1,0,0
20584.34,-39.24,12.94,-0.10,0,1,0,0
20592.64,-39.24,12.94,-0.10,0,1,0,0
20600.97,-39.06,12.66,-0.10,0,1,0,0
20609.29,-39.06,12.66,-0.10,0,1,0,0
20617.59,-38.88,12.48,-0.10,0,1,0,0
20625.90,-38.88,12.48,-0.10,0,1,0,0
20634.22,-38.70,12.23,-0.10,0,1,0,0
20642.53,-38.52,12.14,-0.10,0,1,0,0
20650.86,-38.52,12.14,-0.10,0,1,0,0
20659.23,-38.34,12.33,-0.10,0,1,0,0
20667.60,-38.34,12.33,-0.10,0,1,0,0
20675.97,-38.16,12.34,-0.10,0,1,0,0
20684.34,-38.16,12.34,-0.10,0,1,0,0
20692.71,-37.98,12.59,-0.10,0,1,0,0
20701.08,-37.80,13.11,-0.10,0,1,0,0
20709.45,-37.80,13.11,-0.10,0,1,0,0
20717.81,-37.62,13.31,-0.10,0,1,0,0
20726.20,-37.44,13.17,-0.10,0,1,0,0
20734.67,-37.44,13.17,-0.10,0,1,0,0
20743.04,-37.26,12.65,-0.10,0,1,0,0
20751.42,-37.26,12.65,-0.10,0,1,0,0
20759.78,-37.08,12.07,-0.10,0,1,0,0
20768.15,-37.08,12.07,-0.10,0,1,0,0
20776.51,-36.90,11.41,-0.10,0,1,0,0
20784.87,-36.90,11.41,-0.10,0,1,0,0
20793.24,-36.72,11.24,-0.10,0,1,0,0
20801.62,-36.72,11.24,-0.10,0,1,0,0
20809.98,-36.54,11.11,-0.10,0,1,0,0
20818.37,-36.54,11.11,-0.10,0,1,0,0
20826.74,-36.36,10.93,-0.10,0,1,0,0
20835.11,-36.36,10.93,-0.10,0,1,0,0
20843.47,-36.18,10.70,-0.10,0,1,0,0
20851.85,-36.18,10.70,-0.10,0,1,0,0
20860.21,-36.00,10.54,-0.10,0,1,0,0
20868.58,-36.00,10.54,-0.10,0,1,0,0
20876.94,-35.82,10.54,-0.10,0,1,0,0
20885.31,-35.82,10.54,-0.10,0,1,0,0
20893.67,-35.64,10.25,-0.10,0,1,0,0
20902.04,-35.64,10.25,-0.10,0,1,0,0
20910.40,-35.46,9.89,-0.10,0,1,0,0
20918.77,-35.46,9.89,-0.10,0,1,0,0
20927.14,-35.28,9.42,-0.10,0,1,0,0
20935.69,-35.28,9.42,-0.10,0,1,0,0
20944.06,-35.28,9.42,-0.10,0,1,0,0
20952.45,-35.10,9.01,-0.10,0,1,0,0
20960.81,-35.10,9.01,-0.10,0,1,0,0
20969.20,-34.92,7.96,-0.10,0,1,0,0
20977.56,-34.92,7.96,-0.10,0,1,0,0
20985.93,-34.92,7.96,-0.10,0,1,0,0
20994.29,-34.74,7.17,-0.10,0,1,0,0
21002.66,-34.74,7.17,-0.10,0,1,0,0
21011.03,-34.74,7.17,-0.10,0,1,0,0
21019.40,-34.74,7.17,-0.10,0,1,0,0
21027.76,-34.56,6.53,-0.10,0,1,0,0
21036.13,-34.56,6.53,-0.10,0,1,0,0
21044.50,-34.56,6.53,-0.10,0,1,0,0
21052.90,-34.56,6.53,-0.10,0,1,0,0
21061.26,-34.38,5.57,-0.10,0,1,0,0
21069.63,-34.38,5.57,-0.10,0,1,0,0
21078.00,-34.38,5.57,-0.10,0,1,0,0
21086.36,-34.38,5.57,-0.10,0,1,0,0
21094.73,-34.38,5.57,-0.10,0,1,0,0
21103.10,-34.20,4.26,-0.10,0,1,0,0
21111.64,-34.20,4.26,-0.10,0,1,0,0
21120.01,-34.20,4.26,-0.10,0,1,0,0
21128.37,-34.20,4.26,-0.10,0,1,0,0
21136.74,-34.20,4.26,-0.10,0,1,0,0
21145.11,-34.02,3.79,-0.10,0,1,0,0
